score_id,benchmark_type,submitted_date,cpu,gpu,score,fps,resolution,duration_ms,os,driver,url
2583338,FurMark (GL),,AMD Ryzen 5 2600X Six-Core Processor,Radeon RX 580 Series,3746,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2583338
2583258,FurMark (GL),,AMD Ryzen 7 1700X Eight-Core Processor,Radeon RX 580 Series,3650,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2583258
2583238,FurMark (GL),,AMD Ryzen 5 3400G with Radeon Vega Graphics,Radeon RX 580 Series,4314,71,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2583238
2583188,FurMark (GL),,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,Radeon RX 580 Series,3797,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2583188
2583196,FurMark (GL),,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,Radeon RX 580 Series,3746,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2583196
2583161,FurMark (GL),,Intel(R) Core(TM) i5-10600KF CPU @ 4.10GHz,Radeon RX 580 Series,3614,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2583161
2583064,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1281 v3 @ 3.70GHz,AMD Radeon RX 580 2048SP,1210,20,3840x2160,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2583064
2583057,FurMark (GL),,AMD Ryzen 5 5500GT with Radeon Graphics,Radeon RX 580 Series,3741,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2583057
2583026,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3725,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2583026
2582977,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,1672,27,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2582977
2582851,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3384,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582851
2582846,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,3588,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582846
2582834,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,3593,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582834
2582826,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3474,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582826
2582812,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3611,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2582812
2582755,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,Radeon RX 580 Series,3798,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582755
2582587,FurMark (GL),,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,Radeon RX 580 Series,2675,44,1920x1080,60000,Windows 7 build 7601,,https://gpumagick.com/scores/2582587
2582581,FurMark (GL),,Intel(R) Core(TM) i5-4440 CPU @ 3.10GHz,Radeon RX 580 Series,1347,22,1920x1080,60000,Windows 7 build 7601,,https://gpumagick.com/scores/2582581
2582576,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100F,AMD Radeon RX 580 2048SP,3313,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2582576
2582545,FurMark (GL),,AMD Ryzen 5 3400G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,3017,50,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2582545
2582503,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,4009,66,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582503
2582490,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3257,54,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2582490
2582486,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,3525,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582486
2582470,FurMark (GL),,AMD FX(tm)-8350 Eight-Core Processor,AMD Radeon RX 580 2048SP,3205,53,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582470
2582461,FurMark (GL),,AMD FX(tm)-8350 Eight-Core Processor,AMD Radeon RX 580 2048SP,3264,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582461
2582415,FurMark (GL),,AMD FX(tm)-8350 Eight-Core Processor,AMD Radeon RX 580 2048SP,2938,48,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2582415
2582397,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100F,Radeon RX 580 Series,4162,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2582397
2582321,FurMark (GL),,Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2629,43,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2582321
2582245,FurMark (GL),,Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2583,43,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2582245
2582210,FurMark (GL),,AMD Ryzen 5 7500F 6-Core Processor,Radeon RX 580 Series,2599,43,2560x1440,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2582210
2582170,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,Radeon RX 580 Series,4470,74,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2582170
2582121,FurMark (GL),,AMD Ryzen 7 5700G with Radeon Graphics,Radeon RX 580 Series,4112,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2582121
2581993,FurMark (GL),,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz,Radeon RX 580 Series,3814,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2581993
2581927,FurMark (GL),,Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3554,59,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2581927
2581893,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,AMD Radeon RX 580 2048SP,2869,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2581893
2581840,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,Radeon RX 580 Series,3766,61,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2581840
2581828,FurMark (GL),,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,Radeon RX 580 Series,4384,72,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2581828
2581811,FurMark (GL),,Intel(R) Core(TM) i7-3770K CPU @ 3.50GHz,Radeon RX 580 Series,4107,68,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2581811
2581762,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,Radeon RX 580 Series,3541,58,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2581762
2581759,FurMark (GL),,AMD Ryzen 5 4600G with Radeon Graphics,AMD Radeon RX 580 2048SP,3311,55,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2581759
2581694,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3524,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2581694
2581583,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,Radeon RX 580 Series,3525,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2581583
2581551,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2399,40,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2581551
2581453,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1231 v3 @ 3.40GHz,AMD Radeon RX 580 2048SP,3357,55,1920x1080,60000,Windows 7 build 7601,,https://gpumagick.com/scores/2581453
2581447,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,712,11,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2581447
2581069,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,Radeon RX 580 Series,2291,38,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2581069
2580998,FurMark (GL),,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3473,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580998
2580933,FurMark (GL),,Intel(R) Core(TM) i3-6100 CPU @ 3.70GHz,AMD Radeon RX 580 2048SP,2976,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580933
2580934,FurMark (GL),,Intel(R) Xeon(R) CPU E5-1650 v4 @ 3.60GHz,AMD Radeon RX 580 2048SP,2886,46,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580934
2580808,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3707,61,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2580808
2580742,FurMark (GL),,Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,Radeon RX 580 Series,3732,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580742
2580723,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,2362,39,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2580723
2580712,FurMark (GL),,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,Radeon RX 580 Series,4071,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580712
2580673,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3713,61,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2580673
2580632,FurMark (GL),,Intel(R) Core(TM) i3-4150 CPU @ 3.50GHz,Radeon RX 580 Series,3961,65,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2580632
2580580,FurMark (GL),,Intel(R) Core(TM) i5-9500 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,2745,45,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580580
2580568,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1231 v3 @ 3.40GHz,Radeon RX 580 Series,3711,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580568
2580541,FurMark (GL),,12th Gen Intel(R) Core(TM) i3-12100F,AMD Radeon RX 580 2048SP,3007,50,1920x1080,60000,Windows 10 build 18363,,https://gpumagick.com/scores/2580541
2580493,FurMark (GL),,AMD Ryzen 5 3500 6-Core Processor,AMD Radeon RX 580 2048SP,3567,59,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2580493
2580356,FurMark (GL),,Intel(R) Core(TM) i7-2600K CPU @ 3.40GHz,Radeon RX 580 Series,3955,65,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580356
2580351,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,3470,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580351
2580345,FurMark (GL),,Intel(R) Core(TM) i5-2300 CPU @ 2.80GHz,AMD Radeon RX 580 2048SP,3113,52,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580345
2580337,FurMark (GL),,Intel(R) Core(TM) i5-2300 CPU @ 2.80GHz,AMD Radeon RX 580 2048SP,3214,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580337
2580323,FurMark (GL),,AMD Ryzen 5 1600 Six-Core Processor,AMD Radeon RX 580 Series (radeonsi polaris10 ACO DRM 3.64 7.0.1-1-cachyos),3967,66,1920x1080,60000,Linux 7.0.1-1-cachyos 64-bit,,https://gpumagick.com/scores/2580323
2580330,FurMark (GL),,AMD Ryzen 5 1600 Six-Core Processor,AMD Radeon RX 580 Series (radeonsi polaris10 ACO DRM 3.64 7.0.1-1-cachyos),3956,65,1920x1080,60000,Linux 7.0.1-1-cachyos 64-bit,,https://gpumagick.com/scores/2580330
2580284,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12500,Radeon RX 580 Series,4098,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2580284
2580233,FurMark (GL),,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3315,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580233
2580237,FurMark (GL),,Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3324,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580237
2580234,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3836,63,1920x1080,60000,Windows 10 build 19043,,https://gpumagick.com/scores/2580234
2580229,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,Radeon RX 580 Series,3747,62,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2580229
2580216,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2678 v3 @ 2.50GHz,AMD Radeon RX 580 2048SP,3603,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580216
2580209,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,1450,24,1920x1080,60000,Windows 11 build 26300,,https://gpumagick.com/scores/2580209
2580184,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1231 v3 @ 3.40GHz,AMD Radeon RX 580 2048SP,3541,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580184
2580157,FurMark (GL),,Genuine Intel(R) CPU 0000 @ 2.10GHz,AMD Radeon RX 580 2048SP,3154,52,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2580157
2580061,FurMark (GL),,AMD Ryzen 5 7600X 6-Core Processor,Radeon RX 580 Series,3897,64,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2580061
2580010,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3106,51,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2580010
2580002,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2640 v3 @ 2.60GHz,Radeon RX 580 Series,3631,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2580002
2579994,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3571,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579994
2579927,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,Radeon RX 580 Series,3518,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579927
2579909,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12400,Radeon RX 580 Series,3878,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579909
2579838,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,AMD Radeon RX 580 2048SP,3000,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579838
2579793,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,AMD Radeon RX 580 2048SP,2803,46,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579793
2579741,FurMark (GL),,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,Radeon RX 580 Series,3552,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579741
2579687,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2676 v3 @ 2.40GHz,AMD Radeon RX 580 2048SP,3844,63,1920x1080,60000,Windows 10 build 19043,,https://gpumagick.com/scores/2579687
2579678,FurMark (GL),,AMD Ryzen 7 5800X 8-Core Processor,Radeon RX 580 Series,3948,65,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2579678
2579615,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,2639,43,2560x1440,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2579615
2579589,FurMark (GL),,Intel(R) Core(TM) i5 CPU         750  @ 2.67GHz,Radeon RX 580 Series,4256,70,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2579589
2579573,FurMark (GL),,Intel(R) Core(TM) i5 CPU         750  @ 2.67GHz,Radeon RX 580 Series,4308,71,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2579573
2579571,FurMark (GL),,AMD Ryzen 5 3400G with Radeon Vega Graphics,Radeon RX 580 Series,3862,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2579571
2579565,FurMark (GL),,Intel(R) Core(TM) i5 CPU         750  @ 2.67GHz,Radeon RX 580 Series,4253,70,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2579565
2579557,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,2691,44,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579557
2579533,FurMark (GL),,Intel(R) Core(TM) i5 CPU         750  @ 2.67GHz,Radeon RX 580 Series,3878,64,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2579533
2579508,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,AMD Radeon RX 580 Series (radeonsi polaris10 ACO DRM 3.64 7.0.1-1-cachyos),3904,65,1920x1080,60000,Linux 7.0.1-1-cachyos 64-bit,,https://gpumagick.com/scores/2579508
2579475,FurMark (GL),,Intel(R) Core(TM) i3-10100T CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,3364,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579475
2579440,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,AMD Radeon RX 580 2048SP,3467,57,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2579440
2579358,FurMark (GL),,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,Radeon RX 580 Series,3893,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2579358
2579338,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,3301,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579338
2579238,FurMark (GL),,Intel(R) Core(TM) i7-6700K CPU @ 4.00GHz,Radeon RX 580 Series,3763,62,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2579238
2579221,FurMark (GL),,AMD Ryzen 7 1800X Eight-Core Processor,Radeon RX 580 Series,4082,67,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2579221
2579178,FurMark (GL),,Intel(R) Core(TM) i5-2500S CPU @ 2.70GHz,AMD Radeon RX 580 2048SP,3294,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579178
2579147,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,1166,20,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579147
2579129,FurMark (GL),,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,Radeon RX 580 Series,3524,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579129
2579011,FurMark (GL),,AMD Ryzen 5 2400G with Radeon Vega Graphics,Radeon RX 580 Series,4063,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2579011
2578968,FurMark (GL),,Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz,Radeon RX 580 Series,4277,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2578968
2578883,FurMark (GL),,AMD Ryzen 3 4100 4-Core Processor,AMD Radeon RX 580 2048SP,2759,45,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2578883
2578858,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 580 Series,4147,69,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2578858
2578842,FurMark (GL),,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3495,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2578842
2578808,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,AMD Radeon RX 580 2048SP,1725,28,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578808
2578753,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2690 v3 @ 2.60GHz,Radeon RX 580 Series,3977,66,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578753
2578627,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,Radeon RX 580 Series,3621,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578627
2578573,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3857,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578573
2578564,FurMark (GL),,Intel(R) Core(TM) i3-9100 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3219,53,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578564
2578555,FurMark (GL),,AMD Ryzen 3 1200 Quad-Core Processor,AMD Radeon RX 580 2048SP,3451,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578555
2578517,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,Radeon RX 580 Series,3549,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578517
2578392,FurMark (GL),,AMD Ryzen 3 PRO 3200G with Radeon Vega Graphics,Radeon RX 580 Series,3730,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578392
2578389,FurMark (GL),,AMD Ryzen 9 5900X 12-Core Processor,AMD Radeon RX 580 2048SP,3031,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578389
2578355,FurMark (GL),,AMD Ryzen 9 5900X 12-Core Processor,AMD Radeon RX 580 2048SP,3219,53,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578355
2578289,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,Radeon RX 580 Series,3760,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578289
2578236,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3730,61,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2578236
2578216,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3591,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2578216
2578206,FurMark (GL),,Intel(R) Core(TM) i5-6400 CPU @ 2.70GHz,Radeon RX 580 Series,4048,67,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2578206
2578165,FurMark (GL),,AMD FX(tm)-6300 Six-Core Processor,Radeon RX 580 Series,4188,69,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578165
2578130,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,4329,71,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2578130
2578114,FurMark (GL),,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz,AMD Radeon RX 580 2048SP,3523,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578114
2578047,FurMark (GL),,AMD FX(tm)-8320 Eight-Core Processor,AMD Radeon RX 580 2048SP,2537,42,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2578047
2577993,FurMark (GL),,13th Gen Intel(R) Core(TM) i5-13400F,Radeon RX 580 Series,1320,21,3840x2160,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2577993
2577973,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,AMD Radeon RX 580 2048SP,2009,33,1920x1080,60000,Windows 10 build 19042,,https://gpumagick.com/scores/2577973
2577915,FurMark (GL),,AMD Ryzen 5 2400G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,3592,59,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2577915
2577866,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,3806,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2577866
2577832,FurMark (GL),,AMD Ryzen 5 5500,Radeon RX 580 Series,4376,72,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2577832
2577802,FurMark (GL),,Intel(R) Pentium(R) Gold G6400 CPU @ 4.00GHz,Radeon RX 580 Series,3612,60,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2577802
2577754,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,Radeon RX 580 Series,2571,42,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2577754
2577718,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,Radeon RX 580 Series,3786,62,1920x1080,60000,Windows 11 build 22000,,https://gpumagick.com/scores/2577718
2577720,FurMark (GL),,Intel(R) Core(TM) i5-3550 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,2864,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2577720
2577674,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,1486,24,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2577674
2577655,FurMark (GL),,AMD Ryzen 5 4600G with Radeon Graphics,Radeon RX 580 Series,4063,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2577655
2577647,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,AMD Radeon RX 580 2048SP,3046,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2577647
2577569,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12400F,AMD Radeon RX 580 2048SP,3075,50,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2577569
2577542,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,Radeon RX 580 Series,3866,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2577542
2577453,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2690 v3 @ 2.60GHz,AMD Radeon RX 580 2048SP,3463,57,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2577453
2577410,FurMark (GL),,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3175,51,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2577410
