score_id,benchmark_type,submitted_date,cpu,gpu,score,fps,resolution,duration_ms,os,driver,url
2523973,FurMark (GL),,Intel(R) Core(TM) i7-4790K CPU @ 4.00GHz,Radeon RX 580 Series,3589,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2523973
2523443,FurMark (GL),,Intel(R) Xeon(R) CPU E5-1650 v4 @ 3.60GHz,Radeon RX 580 Series,3794,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2523443
2523353,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,AMD Radeon RX 580 2048SP,3613,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2523353
2522943,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,3641,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2522943
2522903,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,3539,58,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2522903
2522648,FurMark (GL),,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz,Radeon RX 580 Series,4153,68,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2522648
2522603,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,1566,26,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2522603
2522588,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3752,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2522588
2522468,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,2748,45,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2522468
2522398,FurMark (GL),,12th Gen Intel(R) Core(TM) i5-12400,AMD Radeon RX 580 2048SP,3406,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2522398
2522348,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1270 v3 @ 3.50GHz,AMD Radeon RX 580 2048SP,2753,45,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2522348
2522323,FurMark (GL),,AMD Ryzen 3 3200G with Radeon Vega Graphics,AMD Radeon RX 580 2048SP,2367,39,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2522323
2521818,FurMark (GL),,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3195,53,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2521818
2521618,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2697 v3 @ 2.60GHz,AMD Radeon RX 580 2048SP,4204,69,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2521618
2521563,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,Radeon RX 580 Series,3813,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2521563
2521513,FurMark (GL),,Intel(R) Core(TM) i5-10400F CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,2618,43,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2521513
2521383,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3449,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2521383
2521353,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3896,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2521353
2521168,FurMark (GL),,AMD Ryzen 5 1600 Six-Core Processor,Radeon RX 580 Series,3599,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2521168
2520953,FurMark (GL),,Intel(R) Core(TM) i5-4430 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,903,15,3840x2160,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2520953
2520948,FurMark (GL),,Intel(R) Core(TM) i5-4430 CPU @ 3.00GHz,AMD Radeon RX 580 2048SP,2821,46,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2520948
2520913,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3458,57,1920x1080,60000,Windows 10 build 19042,,https://gpumagick.com/scores/2520913
2520848,FurMark (GL),,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,Radeon RX 580 Series,3812,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2520848
2519898,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,AMD Radeon RX 580 2048SP,3639,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2519898
2519668,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2689 0 @ 2.60GHz,AMD Radeon RX 580 2048SP,2566,42,1920x1080,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2519668
2519328,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3032,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2519328
2519023,FurMark (GL),,AMD Ryzen 5 1600 Six-Core Processor,Radeon RX 580 Series,3779,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2519023
2518693,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,3796,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2518693
2518658,FurMark (GL),,AMD Ryzen 5 7600X 6-Core Processor,Radeon RX 580 Series,3782,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2518658
2518643,FurMark (GL),,AMD Ryzen 5 7600X 6-Core Processor,Radeon RX 580 Series,3788,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2518643
2518623,FurMark (GL),,AMD Ryzen 5 7600X 6-Core Processor,Radeon RX 580 Series,3723,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2518623
2518608,FurMark (GL),,AMD Ryzen 5 7600X 6-Core Processor,Radeon RX 580 Series,3703,61,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2518608
2518578,FurMark (GL),,AMD Ryzen 5 7600X 6-Core Processor,Radeon RX 580 Series,3336,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2518578
2518553,FurMark (GL),,AMD Ryzen 5 3400G with Radeon Vega Graphics,Radeon RX 580 Series,2559,42,2560x1440,60000,Windows 11 build 22631,,https://gpumagick.com/scores/2518553
2518333,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1270 V2 @ 3.50GHz,AMD Radeon RX 580 2048SP,2684,44,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2518333
2518193,FurMark (GL),,Intel(R) Core(TM) i5-4690 CPU @ 3.50GHz,Radeon RX 580 Series,3584,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2518193
2518138,FurMark (GL),,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2927,48,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2518138
2518008,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,3467,57,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2518008
2517778,FurMark (GL),,Intel(R) Xeon(R) CPU E5-1620 0 @ 3.60GHz,Radeon RX 580 Series,4408,73,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2517778
2517728,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,2833,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2517728
2517693,FurMark (GL),,Intel(R) Core(TM) i7-3770K CPU @ 3.50GHz,Radeon RX 580 Series,4441,73,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2517693
2517668,FurMark (GL),,AMD Ryzen 3 1200 Quad-Core Processor,Radeon RX 580 Series,3579,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2517668
2517598,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,AMD Radeon RX 580 2048SP,3422,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2517598
2517253,FurMark (GL),,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,2990,49,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2517253
2517238,FurMark (GL),,AMD Ryzen 7 3700X 8-Core Processor,AMD Radeon RX 580 2048SP,3461,57,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2517238
2516778,FurMark (GL),,AMD Ryzen 7 5700X3D 8-Core Processor,AMD Radeon RX 580 2048SP,3173,52,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2516778
2516653,FurMark (GL),,AMD Ryzen 5 3500X 6-Core Processor,AMD Radeon RX 580 2048SP,3356,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2516653
2516373,FurMark (GL),,Intel(R) Core(TM) i7-2600K CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3434,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2516373
2515868,FurMark (GL),,AMD A10-7860K Radeon R7 12 Compute Cores 4C8G,AMD Radeon RX 580 2048SP,3173,52,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2515868
2515748,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2630 v2 @ 2.60GHz,Radeon RX 580 Series,4554,75,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2515748
2515693,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3879,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2515693
2515563,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,AMD Radeon RX 580 2048SP,3154,52,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2515563
2515543,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,2766,46,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2515543
2515388,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,AMD Radeon RX 580 2048SP,3332,55,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2515388
2515323,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,3100,51,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2515323
2515318,FurMark (GL),,AMD Ryzen 5 8400F 6-Core Processor,Radeon RX 580 Series,4020,66,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2515318
2515143,FurMark (GL),,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,AMD Radeon RX 580 2048SP,3289,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2515143
2515078,FurMark (GL),,Intel(R) Core(TM) i5-2500 CPU @ 3.30GHz,AMD Radeon RX 580 2048SP,3502,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2515078
2515003,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3787,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2515003
2514998,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3769,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2514998
2514973,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3699,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2514973
2514968,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3577,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2514968
2514253,FurMark (GL),,Intel(R) Core(TM) i7-3770 CPU @ 3.40GHz,AMD Radeon RX 580 Series (radeonsi polaris10 ACO DRM 3.64 6.17.0-19-generic),4054,67,1920x1080,60000,Linux 6.17.0-19-generic 64-bit,,https://gpumagick.com/scores/2514253
2514148,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,AMD Radeon RX 580 2048SP,3457,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2514148
2513993,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3865,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2513993
2513958,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,4037,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2513958
2513823,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,AMD Radeon RX 580 2048SP,1943,32,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2513823
2513783,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3802,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2513783
2513513,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3684,61,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2513513
2513483,FurMark (GL),,AMD Ryzen 5 3500 6-Core Processor,AMD Radeon RX 580 2048SP,3000,49,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2513483
2513438,FurMark (GL),,AMD Ryzen 7 5700X 8-Core Processor,Radeon RX 580 Series,3831,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2513438
2513433,FurMark (GL),,AMD Ryzen 5 5600G with Radeon Graphics,Radeon RX 580 Series,3541,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2513433
2513413,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3893,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2513413
2513388,FurMark (GL),,Intel(R) Core(TM) i3-9100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,1101,19,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2513388
2513018,FurMark (GL),,AMD Ryzen 5 1600 Six-Core Processor,Radeon RX 580 Series,3774,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2513018
2512968,FurMark (GL),,Intel(R) Xeon(R) CPU           X3470  @ 2.93GHz,AMD Radeon RX 580 2048SP,3485,57,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2512968
2511668,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,Radeon RX 580 Series,3959,65,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2511668
2511623,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,3870,64,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2511623
2511613,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,Radeon RX 580 Series,4052,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2511613
2511418,FurMark (GL),,AMD Ryzen 7 8700F 8-Core Processor,Radeon RX 580 Series,3640,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2511418
2511278,FurMark (GL),,Intel(R) Core(TM) i7-4930K CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,3834,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2511278
2511233,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,AMD Radeon RX 580 2048SP,3509,58,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2511233
2510953,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,3854,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2510953
2510738,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,Radeon RX 580 Series,3767,62,1920x1080,60000,Windows 11 build 22621,,https://gpumagick.com/scores/2510738
2510733,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 580 Series,4188,69,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2510733
2510498,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2630 v4 @ 2.20GHz,AMD Radeon RX 580 2048SP,3263,54,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2510498
2510488,FurMark (GL),,AMD Ryzen 5 4500 6-Core Processor,Radeon RX 580 Series,4351,72,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2510488
2510478,FurMark (GL),,Intel(R) Core(TM) i5-4670K CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,2426,40,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2510478
2510113,FurMark (GL),,AMD Ryzen 7 3700X 8-Core Processor,Radeon RX 580 Series,3820,62,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2510113
2509963,FurMark (GL),,AMD Ryzen 5 1600 Six-Core Processor,AMD Radeon RX 580 2048SP,3276,54,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2509963
2509933,FurMark (GL),,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,Radeon RX 580 Series,3630,60,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2509933
2509928,FurMark (GL),,AMD Ryzen 7 8700F 8-Core Processor,Radeon RX 580 Series,3632,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2509928
2509778,FurMark (GL),,Intel(R) Core(TM) i3-4350 CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3011,50,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2509778
2509678,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz,Radeon RX 580 Series,3752,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2509678
2509628,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3726,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2509628
2509613,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,Radeon RX 580 Series,3992,66,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2509613
2509253,FurMark (GL),,Intel(R) Core(TM) i5-4460  CPU @ 3.20GHz,Radeon RX 580 Series,4423,73,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2509253
2508963,FurMark (GL),,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz,AMD Radeon RX 580 2048SP,2676,44,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2508963
2508588,FurMark (GL),,AMD Ryzen 7 1700X Eight-Core Processor,AMD Radeon RX 580 2048SP,3528,58,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2508588
2508458,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,Radeon RX 580 Series,3829,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2508458
2508433,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2670 v2 @ 2.50GHz,Radeon RX 580 Series,3815,63,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2508433
2507883,FurMark (GL),,AMD Ryzen 5 5600 6-Core Processor,AMD Radeon RX 580 2048SP,2936,48,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2507883
2507143,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2689 0 @ 2.60GHz,AMD Radeon RX 580 2048SP,3377,56,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2507143
2506948,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2666 v3 @ 2.90GHz,AMD Radeon RX 580 2048SP,3153,52,1920x1080,60000,Windows 10 build 19044,,https://gpumagick.com/scores/2506948
2506873,FurMark (GL),,AMD FX(tm)-8350 Eight-Core Processor,Radeon RX 580 Series,3787,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2506873
2506728,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,3246,54,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2506728
2506358,FurMark (GL),,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3758,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2506358
2506353,FurMark (GL),,Intel(R) Core(TM) i5-4690 CPU @ 3.50GHz,Radeon RX 580 Series,3615,59,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2506353
2506328,FurMark (GL),,AMD Ryzen 7 2700X Eight-Core Processor,Radeon RX 580 Series,3826,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2506328
2506198,FurMark (GL),,Intel(R) Core(TM) i5-7500 CPU @ 3.40GHz,Radeon RX 580 Series,3605,60,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2506198
2505853,FurMark (GL),,AMD Ryzen 5 2600X Six-Core Processor,Radeon RX 580 Series,3914,65,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2505853
2505713,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3569,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2505713
2505623,FurMark (GL),,AMD Ryzen 7 5700G with Radeon Graphics,Radeon RX 580 Series,3633,60,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2505623
2505558,FurMark (GL),,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz,Radeon RX 580 Series,4230,70,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2505558
2505488,FurMark (GL),,AMD FX(tm)-8350 Eight-Core Processor,Radeon RX 580 Series,3796,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2505488
2505493,FurMark (GL),,AMD Ryzen 7 5700G with Radeon Graphics,Radeon RX 580 Series,3787,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2505493
2505413,FurMark (GL),,AMD Ryzen 5 2600 Six-Core Processor,Radeon RX 580 Series,3059,50,2560x1440,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2505413
2505393,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2660 v3 @ 2.60GHz,AMD Radeon RX 580 2048SP,2912,48,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2505393
2505383,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2660 v3 @ 2.60GHz,AMD Radeon RX 580 2048SP,2840,47,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2505383
2505268,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,4491,74,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2505268
2505138,FurMark (GL),,AMD Ryzen 5 5600X 6-Core Processor,Radeon RX 580 Series,3663,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2505138
2505108,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,1794,29,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2505108
2505083,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,AMD Radeon RX 580 2048SP,2285,38,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2505083
2504073,FurMark (GL),,AMD Ryzen 5 3600 6-Core Processor,Radeon RX 580 Series,3848,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2504073
2503938,FurMark (GL),,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,AMD Radeon RX 580 2048SP,3764,62,1920x1080,60000,Windows 11 build 26100,,https://gpumagick.com/scores/2503938
2503803,FurMark (GL),,Intel(R) Xeon(R) CPU E3-1240 V2 @ 3.40GHz,Radeon RX 580 Series,4076,67,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2503803
2503773,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,AMD Radeon RX 580 2048SP,3541,58,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2503773
2503508,FurMark (GL),,Intel(R) Core(TM) i5-8400 CPU @ 2.80GHz,Radeon RX 580 Series,1210,20,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2503508
2503478,FurMark (GL),,AMD Ryzen 5 5500,AMD Radeon RX 580 2048SP,3564,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2503478
2502878,FurMark (GL),,Intel(R) Core(TM) i5-4430S CPU @ 2.70GHz,Radeon RX 580 Series,3890,64,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2502878
2502548,FurMark (GL),,AMD Ryzen 5 PRO 3400G with Radeon Vega Graphics,Radeon RX 580 Series,3718,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2502548
2502143,FurMark (GL),,AMD Ryzen 5 5600GT with Radeon Graphics,Radeon RX 580 Series,1997,33,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2502143
2501748,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2697 v3 @ 2.60GHz,Radeon RX 580 Series,3724,61,1920x1080,60000,Windows 10 build 19042,,https://gpumagick.com/scores/2501748
2501043,FurMark (GL),,Intel(R) Core(TM) i3-10100F CPU @ 3.60GHz,AMD Radeon RX 580 2048SP,2133,35,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2501043
2499873,FurMark (GL),,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,Radeon RX 580 Series,3824,63,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2499873
2499863,FurMark (GL),,Intel(R) Core(TM) i7-4790 CPU @ 3.60GHz,Radeon RX 580 Series,3696,61,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2499863
2499788,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2673 v3 @ 2.40GHz,Radeon RX 580 Series,3595,59,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2499788
2499588,FurMark (GL),,Intel(R) Core(TM) i5-14490F,AMD Radeon RX 580 2048SP,3418,56,1920x1080,60000,Windows 11 build 26200,,https://gpumagick.com/scores/2499588
2499273,FurMark (GL),,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,AMD Radeon RX 580 2048SP,3735,62,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2499273
2499183,FurMark (GL),,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,AMD Radeon RX 580 2048SP,2401,39,1920x1080,60000,Windows 10 build 19045,,https://gpumagick.com/scores/2499183
